时间,标题,描述,链接,转发内容,发布人,attitude,images,reposts_count,comments_count,sort,industry,related_words,site_name,area
2021-03-21 23:50:00,长途大巴车从惠州到西昌客车卧铺专线,对平台工作给予高度称赞。18年1月，德邦物流股份有限公司正式在挂牌上市，公司简称德邦股份，成为国内通过IPO上市的快递物流企业。快运优势遥遥德邦股份凭借的直营模式+标准高端产品+高端市场定位，成为突破25亿元天花板的零担企业。17年公司零担收入/行业市占率达114.8亿元/.97%均排，市占率于排行第二的安能物流（217市占率.48,http://www.chemcp.com/hgnews/xulong2/news/1266056123.html,,,非敏感,,,,,其他,安能物流,中国化工产品网,河南
2021-03-21 23:48:00,美人鱼玻璃钢雕塑,中雅雕塑采用要重新制作包装。我们推荐您选用德邦物流进行运输。2米以上的玻璃钢美人鱼安装时，我成会派人安装，安装时吊车及费用。 美人鱼玻璃钢雕塑综合价格和安全我公司安能物流。,http://www.hdzc.net/qysx/x8xzy1o8/14647517.html,,,非敏感,,,,,其他,安能物流,邯郸之窗,河北
2021-03-21 23:45:00,又一快递巨头倒下，刘强东预言成真！,是要会装空调、安电视，跟快递压根不搭边，况且苏宁大件业务有物流承运商，留给加盟商的只有退网认栽一条路。 一代快递巨头，居然以这种方式退场，令人无比唏嘘。 中国快递行业的天，变的就是这么快，曾经风光无限的快递公司，一个个眨眼间消失不见。 2017年快递企业满意度排名 四年前吊车尾的快捷快递，2018年4月宣布停网，全国5300个网点毁于一旦，留下一堆烂摊子。 2019年2月，安能物流,https://wxpwghtongzhen.ganji.com/new/beadyforced/page/c/inwrapoutface/wechatSharingDetailNew?infoid=200728513,,,非敏感,,,,,其他,"安能物流,优速",赶集网,北京
2021-03-21 23:43:00,又一快递巨头倒下，刘强东预言成真,2019年2月，安能物流壮士断腕，砍掉了旗下寄予厚望的安能快递，回到了两年前的快运行业。2019年3月，是快递行业历史上最黑暗的一月。全峰快递爆雷，巅峰期曾拥有5000多家网点的快递巨头，一夜之间土崩瓦解，拖欠合作商和员工工资数亿资金，总部被查封，运输车被拍卖。,https://c.m.163.com/news/a/G5LBLVFJ0511D0QS.html,,,敏感,,,,,其他,"安能物流,优速",网易号,广东
2021-03-21 23:43:00,又一快递巨头倒下，刘强东预言成真,2019年2月，安能物流壮士断腕，砍掉了旗下寄予厚望的安能快递，回到了两年前的快运行业。2019年3月，是快递行业历史上最黑暗的一月。全峰快递爆雷，巅峰期曾拥有5000多家网点的快递巨头，一夜之间土崩瓦解，拖欠合作商和员工工资数亿资金，总部被查封，运输车被拍卖。 如风达突然宣布暂停运营，北京总部人去楼空。,https://www.163.com/dy/article/G5LBLVFJ0511D0QS.html,,,敏感,,,,,其他,"安能物流,优速",网易号,广东
2021-03-21 23:43:00,又一快递巨头倒下，刘强东预言成真,2019年2月，安能物流壮士断腕，砍掉了旗下寄予厚望的安能快递，回到了两年前的快运行业。2019年3月，是快递行业历史上最黑暗的一月。全峰快递爆雷，巅峰期曾拥有5000多家网点的快递巨头，一夜之间土崩瓦解，拖欠合作商和员工工资数亿资金，总部被查封，运输车被拍卖。,http://dy.163.com/v2/article/detail/G5LBLVFJ0511D0QS.html,,,敏感,,,,,其他,"安能物流,优速",网易号,广东
2021-03-21 23:43:00,公园玻璃钢仿真蜗牛雕塑,顾客可以挑选这份图片。我们厂会依照终图纸给出报价。例如高1.8米的玻璃钢蜗牛雕塑，出厂价是9万左右。依据确定好的图纸，开始选购无破损的石料。雕塑加工好后，我厂在发货前，采用要维修包装，保证玻璃钢蜗牛雕塑安全运到您的手中。综合价格和安全我厂安能物流。1.8米的玻璃钢蜗牛雕塑比较容易安装，只需要根据我厂发给您的安装文档，自己就可以安装。,http://www.hdzc.net/qysx/x8xzy1o8/14647466.html,,,非敏感,,,,,其他,安能物流,邯郸之窗,河北
2021-03-21 23:43:00,不锈钢植物玫瑰花景观雕塑,综合价格和安全我们推荐安能物流。{句子}中雅雕塑雕塑销售中心以“传承历史文化，延续艺术情怀”作为长期发展价值观，将古代雕塑历史文化和现代雕塑艺术之美通过产品形式推向市场，不仅能美化环境，更为人类历史发展留下宝贵的艺术文化财产。{句子}{句子} 不锈钢植物玫瑰花景观雕塑-大庆玫瑰花景观不锈钢雕塑价格人们偶尔小区看到这样的雕塑。,http://www.hdzc.net/qysx/2vee5n44/14647459.html,,,非敏感,,,,,其他,安能物流,邯郸之窗,河北
2021-03-21 23:41:00,骑自行车人物不锈钢雕塑,骑自行车人物不锈钢雕塑-阳江骑自行车不锈钢雕塑生产厂家为了确保骑自行车不锈钢抽象安全到达客户手中，采用有模具包装。综合价格和安全使用安能物流。8米的骑自行车不锈钢抽象非常好安装只需要根据我厂发给您的安装视频。,http://www.hdzc.net/qysx/2vee5n44/14647442.html,,,非敏感,,,,,其他,安能物流,邯郸之窗,河北
2021-03-21 23:38:00,,,http://weibo.com/7524645161/K7gS4nidH,@江苏建筑职业技术学院 #教育优速递#【#两会看教育#《向着更好的教育，出发】2021全国两会近日落下帷幕，今年《政府工作报告》中明确提出，发展更加公平更高质量的教育。教育部政务新媒体推出微视频《向着更好的教育，出发》，让我们一起加油！（via.@微言教育 ）http://t.cn/A6tB7Tp9,霏噶er,非敏感,,0,0,转发,政务,优速,新浪微博,江苏
2021-03-21 23:36:00,玻璃钢动物座椅雕塑,玻璃钢动物座椅雕塑-步行街玻璃钢雕塑动物座椅制作厂家我们推荐您选用安能物流进行运输。1.2米的动物座椅玻璃钢比较小，只需要遵照我公司提供的安装视频，可以自己安装。动物座椅玻璃钢因为比较好看，所以受到人们喜爱。动物座椅玻璃钢属于玻璃钢雕塑的一种。在制作动物座椅玻璃钢之前，首先要说定终雕塑方案。要是您想要重新设计设计图，中雅雕塑会可以免费推荐设计大师。,http://www.hdzc.net/qysx/x8xzy1o8/14647394.html,,,非敏感,,,,,其他,安能物流,邯郸之窗,河北
2021-03-21 23:36:00,又一快递巨头倒下，刘强东预言成真,2019年2月，安能物流壮士断腕，砍掉了旗下寄予厚望的安能快递，回到了两年前的快运行业。2019年3月，是快递行业历史上最黑暗的一月。全峰快递爆雷，巅峰期曾拥有5000多家网点的快递巨头，一夜之间土崩瓦解，拖欠合作商和员工工资数亿资金，总部被查封，运输车被拍卖。 如风达突然宣布暂停运营，北京总部人去楼空。,https://posts.careerengine.us/p/60576747af3d7d5fe11348f4?from=latest-posts-panel&type=title,,,敏感,,,,,其他,"安能物流,优速",北美生活引擎,海外
2021-03-21 23:36:00,转发微博,,http://weibo.com/5320823038/K7gRrpbWB,@江苏建筑职业技术学院 #教育优速递#【#两会看教育#《向着更好的教育，出发】2021全国两会近日落下帷幕，今年《政府工作报告》中明确提出，发展更加公平更高质量的教育。教育部政务新媒体推出微视频《向着更好的教育，出发》，让我们一起加油！（via.@微言教育 ）http://t.cn/A6tB7Tp9,想喝着樱桃味汽水在云朵上打盹,非敏感,,0,0,转发,政务,优速,新浪微博,江苏
2021-03-21 23:36:00,转发微博,,http://weibo.com/3230283772/K7auLnsnB,江苏建筑职业技术学院：#教育优速递#【#两会看教育#《向着更好的教育，出发】2021全国两会近日落下帷幕，今年《政府工作报告》中明确提出，发展更加公平更高质量的教育。教育部政务新媒体推出微视频《向着更好的教育，出发》，让我们一起加油！（via.@微言教育 ）http://t.cn/A6tB7Tp9,,非敏感,,,,评论,,优速,新浪微博,
2021-03-21 23:36:00,小区城市不锈钢魔方体景观雕塑,句子} 小区城市不锈钢魔方体景观雕塑-清远魔方白钢雕塑价格我们一般会用需要定制进行包装。综合价格和安全安能物流。8米的不锈钢魔方文字必须由专业人员安装，安装时吊车及费用，由甲方负责。安装费我公司负责。不锈钢魔方文字是不锈钢雕塑的一种，人们常常庙宇看到这款雕塑。,http://www.hdzc.net/qysx/2vee5n44/14647389.html,,,非敏感,,,,,其他,安能物流,邯郸之窗,河北
2021-03-21 23:32:00,转发微博,,http://weibo.com/5457683071/K7gPCau7b,@江苏建筑职业技术学院 #教育优速递#【#两会看教育#《向着更好的教育，出发】2021全国两会近日落下帷幕，今年《政府工作报告》中明确提出，发展更加公平更高质量的教育。教育部政务新媒体推出微视频《向着更好的教育，出发》，让我们一起加油！（via.@微言教育 ）http://t.cn/A6tB7Tp9,乐啊于啊吕,非敏感,,0,0,转发,政务,优速,新浪微博,江苏
2021-03-21 23:31:00,我要投诉@顺心捷达官方微博 虚假签收.虚假上传实际收件人信息 分享自@黑猫投诉 http://t.cn/A6teCcUn,,http://weibo.com/7579174327/K7gPjxmxA,,用户7579174327,敏感,http://wx3.sinaimg.cn/thumbnail/008gVrtdly1gory47jxfqj30sg0sgjs0.jpg,0,1,原创,政务,顺心捷达,新浪微博,海外
2021-03-21 23:30:00,又一快递巨头倒下，刘强东预言成真,2019年2月，安能物流壮士断腕，砍掉了旗下寄予厚望的安能快递，回到了两年前的快运行业。2019年3月，是快递行业历史上最黑暗的一月。全峰快递爆雷，巅峰期曾拥有5000多家网点的快递巨头，一夜之间土崩瓦解，拖欠合作商和员工工资数亿资金，总部被查封，运输车被拍卖。,http://mp.weixin.qq.com/s?__biz=MzA5NzAzMjIxMw==&mid=2650948503&idx=2&sn=c028fb24114c7a477ed338442241620f&scene=0,,,中性,,,,,其他,"安能物流,优速",微信,广东
2021-03-21 23:21:00,我要投诉@顺心捷达官方微博顺心捷达损坏物品拒不赔付！ 分享自@黑猫投诉 http://t.cn/A6teKcEF,,http://weibo.com/2320738415/K7gLpwSRx,,唯小小妖,敏感,http://wx3.sinaimg.cn/thumbnail/8a53a86fly1gorxu7b6yuj20sg0sgjs0.jpg,0,0,原创,政务,顺心捷达,新浪微博,海外
2021-03-21 23:16:00,优速快递你怎么还查不到物流的还。。。真服了 丫头 你不行,,http://weibo.com/7099340400/K7gJggYoT,,pppingu,中性,,0,0,原创,其他,优速,新浪微博,江苏
2021-03-21 23:15:00,玻璃钢马彩绘雕塑公司,首先要敲定终雕塑图片。若是甲方想再次深化石雕图纸，厂帮忙引荐美院老师。厂会根据图纸算出价格。例如高1.5米的玻璃钢黑色马，价格是10000左右。然后就是正式开始玻璃钢黑色马的雕刻流程。制作时间基本要半个月左右。雕塑生产完工后，我们在发货前，采用要重做模具包装，确保雕塑安全运到您的手中。我们推荐您选用安能物流进行运输。,http://www.hdzc.net/qysx/2vee5n44/14647163.html,,,非敏感,,,,,其他,安能物流,邯郸之窗,河北
2021-03-21 23:15:00,古代石雕名人,例如高2米的石雕名人孔子，价格大概为5000左右。接下来就是正式开始石雕名人孔子的制作。完工时间少要30天以上。雕塑生产完工后，我厂在发货前，采用要维修包装，保证石雕名人孔子安全运到您的手中。我们推荐您选用安能物流进行运输。2米的石雕名人孔子必须由专业人员安装，安装时吊车及费用，由甲方承担。安装费大概2000元。石雕名人孔子是一种常见的雕塑，石雕名人孔子属于石雕的一种。,http://www.hdzc.net/qysx/lkky9zw9/14647161.html,,,非敏感,,,,,其他,安能物流,邯郸之窗,河北
2021-03-21 23:14:00,北京鑫源宏宇科技有限公司,整个公路货运市场头部企业营收能力不断，2019年，顺丰快运、德邦、、壹米滴答、百世快运营收都超过了50亿元，其中顺丰快运2019年收入高达1245亿元则超越德邦，二问钱去哪了?为什么零担快运及同城快运企业越来越多，司机没有感受资本红利?,https://www.hepan.com/fyxx/wvfnezt/20/17925028.html,,,非敏感,,,,,其他,"百世快运,壹米",蓝色河畔,广东
2021-03-21 23:12:00,回复@壹米捌伍的胖子:6,,http://weibo.com/3206511645/JBvY8cbFw,王成瑶退休啦：2021初级会计每天学习情况自检！（学习打卡专用）。 要求：打卡时间自便，打卡内容自便。 过程不重要，我只看结果。 打卡时间超过100天，且考试通过的同学，抽取6人，红包奖励，最高分1人，大红包奖励！,,非敏感,,,,评论,,壹米,新浪微博,
2021-03-21 23:11:00,7.手部骨折 简介：手部伤势在NBA里也是困扰众多球员的伤病之一，手部骨折包括手肘骨折，手腕骨折，手掌骨折以及手指骨折。 恢复时间：1-3月 案例：截止目前本赛季：国王队 马文-巴格利。 开拓者 ：优速福-努尔基奇。以往大家熟悉球星：科比、艾弗森、拉简隆多。,,https://www.toutiao.com/i6942120363799167501/,,,非敏感,,,,,体育,优速,今日头条,北京
2021-03-21 23:10:00,猎豹石雕,石雕豹属于石雕的一种。在定制石雕豹的时候，必须先敲定的设计图。甲方可能采用这个石雕图纸。会遵照终图纸给出报价。例如高60公分的石雕豹，出厂价是1万左右。依照确定好的图纸，首先选择色调好的石材。石雕豹加工好后，为了运输安全，我们一般采用要重新制作进行包装。综合价格和安全我公司使用安能物流。60公分的石雕豹比较容易安装，只需要依据我厂提供的安装图纸。,http://www.hdzc.net/qysx/lkky9zw9/14647109.html,,,非敏感,,,,,其他,安能物流,邯郸之窗,河北
2021-03-21 23:09:00,安能物流赔偿八千元,安能物流赔偿八千元安能物流赔偿八千元,https://v.qq.com/x/page/o3235wczwd9.html,,,非敏感,,,,,其他,安能物流,腾讯网,广东
2021-03-21 23:08:00,做物流我是专业的#三方物流 #正时达城市配送顺心捷达#业务总监 刘13965492166,做物流我是专业的#三方物流 #正时达城市配送顺心捷达#业务总监 刘13965492166 做物流我是专业的#三方物流 #正时达城市配送顺心捷达#业务总监 刘13965492166,https://www.iesdouyin.com/share/video/6942124337143074056,,,非敏感,,,,,其他,顺心捷达,抖音,北京
2021-03-21 23:07:00,转发微博,,http://weibo.com/5599236218/K7gFB1Zzf,@江苏建筑职业技术学院 #教育优速递#【#五部委规范大学生互联网消费贷#】近日，中国银保监会等五部委联合发布通知：①明确#小贷公司不得发放大学生互联网消费贷#；②明确#未经批准设立机构不得提供大学生信贷服务#；③严厉打击针对大学生群体以套路贷、高利贷等方式实施的犯罪活动；④加大对非法拘禁、绑架、暴力催收等违法犯罪活动的打击力度…详戳网址：http://t.cn/A6t1Iyx9（via.@人民日报 ）,Slawek-,中性,http://wx4.sinaimg.cn/thumbnail/c08a37fcly1gontybl1dyj20c80e2jte.jpg,0,0,转发,政务 公安,优速,新浪微博,江苏
2021-03-21 23:04:00,,就像零售业的“成本”、“效率”和“体验”。例如，根据货物货量的多少和大小，行业划分出了整车和零担等，如专注整车运输平台的满帮集团，福佑卡车和零担货运的安能物流等等;根据时间长短的划分，行业中又演变出了快递、快运和即时物流等等;根据空间距离远近的划分，又有同城货运/配送、跨区域物流和国际物流;根据转移方式的不同，,https://www.china6688.com/591672162/news/20210321/5556517.html,,,非敏感,,,,,其他,安能物流,顺发贸易网,河北
2021-03-21 23:02:00,【招聘】司机、装卸工、客服 工资5000-8000 工资面议、班车、管吃住 - 燕郊圈,"招聘4.2箱货司机多名,要求有责任心,熟悉燕郊以及周边路况。服从调度安排。工资5000-8000上不封顶。招聘部门客服,出纳多名,要求能够熟悉简单的电脑操作,普通话标准,能够适应晚班。月休四天,工资面议。4000-5000。招聘装卸工多名,负责班车装卸货,库房整理。工资5000~6000。管吃住。地址,大厂渔具城对面,壹米滴答物流。联系电话，张经理15230633997。",https://tz.fafengtuqiang.cn/weizhan/article/106038431/31891869539/965004/711211242799/0,,,非敏感,,,,,其他,壹米,生活圈,山东
2021-03-21 23:00:00,重罚650万！国家终于对阿里、美团动刀！,央视新闻 社区团购苏打优选苏打优选极心优速大润发日心1212美团买菜大润发优鲜叮买菜优鲜美菜买菜优鲜买菜美荣商城小兔买菜医价时乐乐买菜 美团优选 TOP互联网聚焦互联网热门资讯H解读时代新走向A长按二维码关注八△八八八会 写在最后，感谢大家一直以来的关注，我们给大家准备了一份福利，一把钥匙。如果您想投资找不到门路，投资风险高却还跑不赢通胀，亦或是想持续增值为下一代积累财富，不妨进来看看。,http://mp.weixin.qq.com/s?__biz=MzkzNjE2OTgxMg==&mid=2247495590&idx=2&sn=8f889cb2a79b68c7d12e63418a87a3f7&scene=0,,,非敏感,,,,,其他,优速,微信,广东
2021-03-21 22:59:00,,就像零售业的“成本”、“效率”和“体验”。例如，根据货物货量的多少和大小，行业划分出了整车和零担等，如专注整车运输平台的满帮集团，福佑卡车和零担货运的安能物流等等;根据时间长短的划分，行业中又演变出了快递、快运和即时物流等等;根据空间距离远近的划分，又有同城货运/配送、跨区域物流和国际物流;根据转移方式的不同，,https://www.china6688.com/591672162/news/20210321/5556494.html,,,非敏感,,,,,其他,安能物流,顺发贸易网,河北
2021-03-21 22:59:00,优速和极兔有什么区别？优速和极兔都是国内的快递公司，优速是壹米滴答旗下的，极兔是极兔旗下的，业务覆盖东南亚多国，比如，越南，柬埔寨，泰国，新加坡，马来西亚等国，业务范围更广。优速19年成立，极兔15年成立，成立时间更早,,https://www.toutiao.com/i6942120703571427592/,,,非敏感,,,,,其他,"壹米,优速",今日头条,北京
2021-03-21 22:59:00,优速和极兔有什么区别？,优速和极兔有什么区别？优速和极兔都是国内的快递公司，优速是壹米滴答旗下的，极兔是极兔旗下的，业务覆盖东南亚多国，比如，越南，柬埔寨，泰国，新加坡，马来西亚等国，业务范围更广。优速19年成立，极兔15年成立，成立时间更早,https://www.dongchedi.com/article/6942120703571427592,,,非敏感,,,,,汽车,"壹米,优速",懂车帝,北京
2021-03-21 22:59:00,优速和极兔有什么区别？,优速和极兔有什么区别？优速和极兔都是国内的快递公司，优速是壹米滴答旗下的，极兔是极兔旗下的，业务覆盖东南亚多国，比如，越南，柬埔寨，泰国，新加坡，马来西亚等国，业务范围更广。优速19年成立，极兔15年成立，成立时间更早,https://www.wukong.com/answer/6942120703571427592,,,非敏感,,,,,其他,"壹米,优速",悟空问答,北京
2021-03-21 22:59:00,最开始根本没想过谁会这种语气说话，第一反应就想查归属地。然后就查到这个。想起最近用壹米滴答寄过快递。但是没有寄到，给我遣送回来了。 @壹米滴答 http://t.cn/A6te6S5x,,http://weibo.com/2197452570/K7dP7wXhF,嘉兴公安：【一分钟告诉你 开车避险九大招】#蜀黍带你涨姿势# 高速爆胎、转向失控、车辆侧滑、刹车失灵、水箱开锅、车辆自燃、车辆落水……遇到紧急情况，如何化险为夷，是有“技”可循的！收藏学习，关键时刻能救命！（中国警方在线）#女子忘拉手刹闺蜜帮踩油门致连环撞车# http://t.cn/A6tgup4C,,非敏感,,,,评论,,壹米,新浪微博,
2021-03-21 22:58:00,又一快递巨头倒下，刘强东预言成真！,2019年2月，安能物流壮士断腕，砍掉了旗下寄予厚望的安能快递，回到了两年前的快运行业。2019年3月，是快递行业历史上最黑暗的一月。,http://mp.weixin.qq.com/s?__biz=MzIxOTc1MjIwOQ==&mid=2247488272&idx=1&sn=ee1e86b58085ed702bdd47450b05c6e2&scene=0,,,中性,,,,,其他,"安能物流,优速",微信,广东
2021-03-21 22:58:00,【头条：顺丰最新经营思路曝光，打造四网融通；中国铁物与中国诚通筹划物流业务整合；滴滴或今年二季度赴港上市；软银抵押阿里巴巴股份】,与此同时，可以借力频次的提升加固快运服务时效护城河，而丰网不覆盖的区域，通过大网兜底，实现效益最优。顺丰方面表示，顺丰快运和顺心捷达双网络，已做到零担领域货量最大且增速最快，成为另一大支柱业务。,http://mp.weixin.qq.com/s?src=11&timestamp=1616339504&ver=2960&signature=3A3nLUTZYsvOJWT*6291O83ZDCRFwbmx2qLzH*L2stCMqgQo1bBprbeWwaV1bThurSk0LL-xGzOdL7OBwvKFJPSDL6A0qip6nd1Hxhl8YMDNY4NaJQqA*YX3A0vI8Oih&new=1,,,中性,,,,,其他,顺心捷达,微信,广东
2021-03-21 22:57:00,百世快运岳阳物流满满的一车到位,百世快运岳阳物流满满的一车到位百世快运岳阳物流满满的一车到位,https://live.kuaishou.com/u/3xgzmkpu6jx34jm/3xe2bery7v57634,,,非敏感,,,,,其他,百世快运,快手,北京
2021-03-21 22:57:00,【财报透视：顺丰、中通，2020年杀疯了】,值得一提的是，顺丰快运所在的零担行业是万亿级的市场，快运行业集中度当前仍较低，具备很大的市场发展和整合潜力。顺丰快运、顺心捷达双品牌运营，再加上直营网络与加盟网络的双网融通、资源整合，以及在产品与服务上不断创新，并拓展大票、长途整车、城市货运等场景服务，多元化的市场需求不断被挖掘、被满足。,http://mp.weixin.qq.com/s?__biz=MzI4NTE2Njk0Mg==&mid=2650282123&idx=5&sn=1988e78676c7e1165cb5b403d0eca65e&scene=0,,,非敏感,,,,,其他,顺心捷达,微信,广东
2021-03-21 22:57:00,【运联研究】快运、区域网、大票零担的未来,一线全网主要为做高价小票的德邦、顺丰以及平价小票的安能、壹米滴答、百世、中通。随着头部企业集体进入Pre-IPO阶段，各家通过“价格战”等方式不断提升货量、扩大产能。百世、中通日均货量已超3万吨，安能则高达每日4.8万吨，第一梯队的日均货量门槛提升至2万吨。此外，以商桥、铁中、速通、苏通为代表的玩家，专注做中票零担，为产粮区业务服务，打造差异化竞争优势。,http://mp.weixin.qq.com/s?__biz=MzI4NTE2Njk0Mg==&mid=2650282123&idx=3&sn=1ee2dbaf95e5ddac8ad2401753baba21&scene=0,,,非敏感,,,,,其他,壹米,微信,广东
2021-03-21 22:57:00,2021：快运还没有巨头,安能、壹米滴答、顺丰等企业纷纷拿到融资寻找布局机会，货量规模保持增长，刷新了往年的记录。 目前来看，安能达到了5万吨/天的体量，壹米滴答、顺丰、百世快运是4万吨/天左右，中通快运达到了3万吨/天。 然而，如今的规模仍不能作为衡量巨头的标准。从某种意义上来讲，规模甚至算不上企业竞争的核心壁垒。,http://mp.weixin.qq.com/s?__biz=MzI4NTE2Njk0Mg==&mid=2650282123&idx=2&sn=93673b8e1395ea70df7edd571c5bb864&scene=0,,,非敏感,,,,,其他,"百世快运,壹米",微信,广东
2021-03-21 22:57:00,【头条：顺丰最新经营思路曝光，打造四网融通；中国铁物与中国诚通筹划物流业务整合；滴滴或今年二季度赴港...,与此同时，可以借力频次的提升加固快运服务时效护城河，而丰网不覆盖的区域，通过大网兜底，实现效益最优。 顺丰方面表示，顺丰快运和顺心捷达双网络，已做到零担领域货量最大且增速最快，成为另一大支柱业务。,http://mp.weixin.qq.com/s?__biz=MzI4NTE2Njk0Mg==&mid=2650282123&idx=7&sn=c4e5063a013e50f86b0997cc3fea5ac4&scene=0,,,中性,,,,,其他,顺心捷达,微信,广东
